tipo_muerte,provincia,canton,fecha,lat,lon,arma,edad,sexo,etnia,motivacion,area_hecho
ASESINATO,ESMERALDAS,MUISNE,2024-04-19,0.65166,-80.06311,ARMA BLANCA,57,NO DETERMINADO,NO DETERMINADO,DELINCUENCIA COMÚN,RURAL
ASESINATO,ESMERALDAS,ESMERALDAS,2024-04-19,0.97929,-79.65362,ARMA DE FUEGO,22,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2024-04-19,0.97929,-79.65362,ARMA DE FUEGO,21,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
FEMICIDIO,TUNGURAHUA,BANOS DE AGUA SANTA,2024-04-19,-1.39493,-78.40545,ARMA BLANCA,52,MUJER,MESTIZO/A,VIOLENCIA INTRAFAMILIAR,URBANO
ASESINATO,GUAYAS,SANTA LUCIA,2024-04-19,-1.71339,-79.98007,ARMA DE FUEGO,25,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,SANTA LUCIA,2024-04-19,-1.71339,-79.98007,ARMA DE FUEGO,29,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,LOS RIOS,VALENCIA,2024-04-19,-0.95201,-79.3507,ARMA DE FUEGO,35,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,URDANETA,2024-04-19,-1.56452,-79.47215,ARMA DE FUEGO,34,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,EL ORO,PORTOVELO,2024-04-19,-3.7171,-79.61753,ARMA DE FUEGO,56,HOMBRE,BLANCO/A,TERRORISMO,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-19,-2.13782,-79.93531,ARMA DE FUEGO,36,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,DURAN,2024-04-19,-2.16121,-79.82142,ARMA DE FUEGO,24,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-19,-2.07026,-79.93666,ARMA DE FUEGO,25,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-19,-2.07026,-79.93666,ARMA DE FUEGO,15,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,DURAN,2024-04-19,-2.18569,-79.84955,ARMA DE FUEGO,23,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,DURAN,2024-04-19,-2.17602,-79.81322,ARMA DE FUEGO,30,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-19,-2.28234,-79.88004,ARMA BLANCA,29,HOMBRE,NO DETERMINADO,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-19,-2.10501,-79.97345,ARMA DE FUEGO,30,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,DURAN,2024-04-19,-2.16011,-79.80422,ARMA DE FUEGO,48,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,RIOVERDE,2024-04-18,0.95569,-79.33804,ARMA BLANCA,33,HOMBRE,AFRO,DELINCUENCIA COMÚN,RURAL
ASESINATO,ORELLANA,FRANCISCO DE ORELLANA,2024-04-18,-0.44124,-77.005,ARMA DE FUEGO,38,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,ORELLANA,FRANCISCO DE ORELLANA,2024-04-18,-0.44124,-77.005,ARMA DE FUEGO,25,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,COTOPAXI,LATACUNGA,2024-04-18,-0.69765,-78.59286,ARMA DE FUEGO,40,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,MANABI,ROCAFUERTE,2024-04-18,-0.92367,-80.45085,ARMA DE FUEGO,25,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,MANABI,MANTA,2024-04-18,-0.95576,-80.73971,ARMA DE FUEGO,42,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,PLAYAS,2024-04-18,-2.62804,-80.39091,ARMA DE FUEGO,32,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
HOMICIDIO,ZAMORA CHINCHIPE,YANTZAZA,2024-04-18,-3.82925,-78.76176,ARMA BLANCA,41,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,GUAYAS,DURAN,2024-04-18,-2.18321,-79.84974,ARMA DE FUEGO,22,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-18,-2.21328,-79.93126,ARMA DE FUEGO,33,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-18,-2.28364,-79.88296,ARMA DE FUEGO,27,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,DURAN,2024-04-18,-2.18216,-79.83765,ARMA DE FUEGO,24,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-18,-2.26767,-79.88496,ARMA DE FUEGO,48,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-18,-2.19877,-79.93152,ARMA DE FUEGO,39,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
HOMICIDIO,PICHINCHA,QUITO,2024-04-18,-0.28408,-78.47088,ARMA DE FUEGO,23,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,PICHINCHA,PUERTO QUITO,2024-04-17,0.23915,-79.2977,ARMA DE FUEGO,29,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,RURAL
ASESINATO,MANABI,PORTOVIEJO,2024-04-17,-1.06828,-80.45114,ARMA DE FUEGO,25,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,PORTOVIEJO,2024-04-17,-1.03104,-80.24143,ARMA DE FUEGO,49,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,JIPIJAPA,2024-04-17,-1.18559,-80.57134,ARMA DE FUEGO,37,HOMBRE,MESTIZO/A,TRANSNACIONAL,RURAL
ASESINATO,MANABI,JIPIJAPA,2024-04-17,-1.18559,-80.57134,ARMA DE FUEGO,49,HOMBRE,MESTIZO/A,TRANSNACIONAL,RURAL
ASESINATO,MANABI,MANTA,2024-04-17,-0.95484,-80.7021,ARMA DE FUEGO,26,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,PORTOVIEJO,2024-04-17,-1.03091,-80.24189,ARMA DE FUEGO,18,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
HOMICIDIO,STO DGO DE LOS TSACHILAS,LA CONCORDIA,2024-04-17,-0.04278,-79.46462,ARMA DE FUEGO,59,HOMBRE,AFRO,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,DAULE,2024-04-17,-1.87425,-79.86905,ARMA DE FUEGO,44,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,LOS RIOS,BABAHOYO,2024-04-17,-1.80432,-79.5304,ARMA DE FUEGO,51,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,QUEVEDO,2024-04-17,-1.02296,-79.46906,ARMA DE FUEGO,24,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,QUEVEDO,2024-04-17,-1.02028,-79.47022,ARMA DE FUEGO,17,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,AZUAY,CAMILO PONCE ENRIQUEZ,2024-04-17,-3.06934,-79.74803,ARMA DE FUEGO,51,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,AZUAY,CAMILO PONCE ENRIQUEZ,2024-04-17,-3.06934,-79.74803,ARMA DE FUEGO,54,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,AZUAY,CAMILO PONCE ENRIQUEZ,2024-04-17,-2.82111,-79.64875,ARMA DE FUEGO,28,HOMBRE,NO DETERMINADO,VIOLENCIA COMUNITARIA,RURAL
ASESINATO,GUAYAS,DURAN,2024-04-17,-2.14594,-79.83286,ARMA DE FUEGO,27,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,DURAN,2024-04-17,-2.18318,-79.85018,ARMA DE FUEGO,42,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-17,-2.21348,-79.94468,ARMA DE FUEGO,24,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2024-04-16,0.97955,-79.65521,ARMA DE FUEGO,21,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2024-04-16,0.96931,-79.64923,ARMA DE FUEGO,29,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,MANTA,2024-04-16,-0.98858,-80.70441,CONSTRICTORA,27,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,CHONE,2024-04-16,-0.7009,-80.1065,ARMA DE FUEGO,50,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,NOBOL,2024-04-16,-1.9706,-80.01018,ARMA DE FUEGO,17,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,PALENQUE,2024-04-16,-1.43409,-79.75706,ARMA DE FUEGO,33,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,LOS RIOS,VINCES,2024-04-16,-1.55367,-79.74979,ARMA DE FUEGO,23,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,QUEVEDO,2024-04-16,-1.07569,-79.44456,ARMA BLANCA,42,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,SANTA ELENA,SALINAS,2024-04-16,-2.21643,-80.95394,ARMA DE FUEGO,34,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,DURAN,2024-04-16,-2.14941,-79.82227,ARMA DE FUEGO,22,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-16,-2.07055,-79.94633,ARMA DE FUEGO,38,HOMBRE,NO DETERMINADO,DELINCUENCIA COMÚN,URBANO
ASESINATO,SUCUMBIOS,SHUSHUFINDI,2024-04-15,-0.18457,-76.66354,ARMA DE FUEGO,45,HOMBRE,NO DETERMINADO,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,TUNGURAHUA,AMBATO,2024-04-15,-1.33982,-78.76009,ARMA CONTUNDENTE,35,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,RURAL
ASESINATO,GUAYAS,SAN JACINTO DE YAGUACHI,2024-04-15,-2.02594,-79.62855,ARMA DE FUEGO,23,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,SAN JACINTO DE YAGUACHI,2024-04-15,-2.22676,-79.66927,ARMA DE FUEGO,27,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,LOS RIOS,MONTALVO,2024-04-15,-1.86682,-79.35554,ARMA DE FUEGO,37,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,SANTA ELENA,LA LIBERTAD,2024-04-15,-2.24545,-80.91471,ARMA DE FUEGO,25,HOMBRE,NO DETERMINADO,DELINCUENCIA COMÚN,URBANO
FEMICIDIO,MORONA SANTIAGO,SUCUA,2024-04-15,-2.48635,-78.22241,ARMA CONTUNDENTE,42,MUJER,INDIGENA,VIOLENCIA INTRAFAMILIAR,RURAL
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-15,-2.28413,-79.87717,ARMA DE FUEGO,46,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-15,-2.28413,-79.87717,ARMA DE FUEGO,25,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,SAMBORONDON,2024-04-15,-2.00478,-79.77634,ARMA DE FUEGO,29,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,SAMBORONDON,2024-04-15,-2.00478,-79.77634,ARMA DE FUEGO,19,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,SAMBORONDON,2024-04-15,-2.00478,-79.77634,ARMA DE FUEGO,39,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-15,-2.20534,-79.9372,ARMA DE FUEGO,56,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,DURAN,2024-04-15,-2.16208,-79.84225,ARMA DE FUEGO,46,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-15,-2.28227,-79.8801,ARMA DE FUEGO,31,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-15,-2.23086,-79.89141,ARMA DE FUEGO,40,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,DURAN,2024-04-15,-2.17322,-79.80773,ARMA DE FUEGO,29,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
FEMICIDIO,SUCUMBIOS,GONZALO PIZARRO,2024-04-14,0.02221,-77.26375,OTROS,30,MUJER,INDIGENA,VIOLENCIA INTRAFAMILIAR,RURAL
ASESINATO,MANABI,MANTA,2024-04-14,-0.98353,-80.69016,ARMA DE FUEGO,29,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,PORTOVIEJO,2024-04-14,-0.83964,-80.52851,ARMA DE FUEGO,32,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,MANABI,EL CARMEN,2024-04-14,-0.27248,-79.46003,ARMA BLANCA,25,HOMBRE,NO DETERMINADO,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,GUAYAS,NARANJAL,2024-04-14,-2.64282,-79.6023,ARMA DE FUEGO,27,HOMBRE,AFRO,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,SAN JACINTO DE YAGUACHI,2024-04-14,-2.09835,-79.69639,ARMA DE FUEGO,26,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,VINCES,2024-04-14,-1.54774,-79.74818,ARMA DE FUEGO,20,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,EL ORO,HUAQUILLAS,2024-04-14,-3.48245,-80.23999,ARMA DE FUEGO,24,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,DURAN,2024-04-14,-2.15408,-79.82346,ARMA DE FUEGO,24,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-14,-2.21662,-79.91469,ARMA DE FUEGO,74,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-14,-2.11583,-79.97605,ARMA DE FUEGO,16,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-14,-2.26389,-79.87825,ARMA DE FUEGO,29,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-14,-2.09201,-79.96323,ARMA DE FUEGO,43,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-14,-2.1508,-79.92481,ARMA DE FUEGO,43,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-14,-2.21159,-79.90646,ARMA DE FUEGO,44,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-14,-2.21159,-79.90646,ARMA DE FUEGO,34,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,DURAN,2024-04-14,-2.18001,-79.84425,ARMA DE FUEGO,17,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-14,-2.11946,-79.9494,ARMA DE FUEGO,39,MUJER,MULATO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-14,-2.27667,-79.88028,ARMA DE FUEGO,38,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-14,-2.0523,-79.94375,ARMA CONTUNDENTE,27,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
HOMICIDIO,PICHINCHA,QUITO,2024-04-14,-0.24995,-78.53779,ARMA DE FUEGO,26,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
HOMICIDIO,PICHINCHA,QUITO,2024-04-14,-0.08104,-78.45327,ARMA DE FUEGO,39,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,PICHINCHA,QUITO,2024-04-14,-0.08104,-78.45327,ARMA DE FUEGO,39,HOMBRE,SIN_DATO,DELINCUENCIA COMÚN,RURAL
ASESINATO,PICHINCHA,QUITO,2024-04-14,-0.08104,-78.45327,ARMA DE FUEGO,37,HOMBRE,NO DETERMINADO,DELINCUENCIA COMÚN,RURAL
HOMICIDIO,PICHINCHA,QUITO,2024-04-14,-0.3097,-78.57229,ARMA BLANCA,30,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,SUCUMBIOS,LAGO AGRIO,2024-04-13,0.08398,-76.8866,ARMA DE FUEGO,24,HOMBRE,MULATO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,MANTA,2024-04-13,-0.98384,-80.70609,ARMA DE FUEGO,32,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,EL CARMEN,2024-04-13,-0.24827,-79.53329,ARMA DE FUEGO,23,HOMBRE,NO DETERMINADO,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,DAULE,2024-04-13,-2.05989,-79.92318,ARMA DE FUEGO,22,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,GUAYAS,DAULE,2024-04-13,-2.05989,-79.92318,ARMA DE FUEGO,25,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,GUAYAS,NARANJAL,2024-04-13,-2.58651,-79.59302,ARMA DE FUEGO,20,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,MILAGRO,2024-04-13,-2.13598,-79.60351,ARMA DE FUEGO,28,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,NARANJAL,2024-04-13,-2.61507,-79.60529,ARMA DE FUEGO,19,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,BABAHOYO,2024-04-13,-1.80318,-79.53557,ARMA DE FUEGO,28,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,LOS RIOS,QUEVEDO,2024-04-13,-1.02245,-79.48327,ARMA DE FUEGO,SIN_DATO,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,SANTA ELENA,SALINAS,2024-04-13,-2.2368,-80.93042,ARMA DE FUEGO,42,HOMBRE,NO DETERMINADO,DELINCUENCIA COMÚN,URBANO
ASESINATO,SANTA ELENA,SALINAS,2024-04-13,-2.2368,-80.93042,ARMA DE FUEGO,59,HOMBRE,NO DETERMINADO,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-13,-2.21386,-79.90762,ARMA DE FUEGO,22,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-13,-2.28293,-79.88093,ARMA DE FUEGO,30,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-13,-2.28331,-79.8773,ARMA DE FUEGO,29,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-13,-2.21662,-79.9147,ARMA DE FUEGO,24,HOMBRE,AFRO,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-13,-2.25801,-79.90374,ARMA DE FUEGO,20,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-13,-2.15902,-79.9235,ARMA DE FUEGO,28,HOMBRE,NO DETERMINADO,DELINCUENCIA COMÚN,URBANO
HOMICIDIO,GUAYAS,GUAYAQUIL,2024-04-13,-2.12573,-79.98185,ARMA CONTUNDENTE,25,MUJER,NO DETERMINADO,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-13,-2.28293,-79.88093,ARMA DE FUEGO,33,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
HOMICIDIO,IMBABURA,COTACACHI,2024-04-12,0.24757,-78.79303,ARMA DE FUEGO,42,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,RURAL
FEMICIDIO,NAPO,ARCHIDONA,2024-04-12,-0.88933,-77.79414,ARMA BLANCA,40,MUJER,INDIGENA,VIOLENCIA INTRAFAMILIAR,RURAL
ASESINATO,ORELLANA,LA JOYA DE LOS SACHAS,2024-04-12,-0.19299,-76.92169,ARMA DE FUEGO,24,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,ORELLANA,LA JOYA DE LOS SACHAS,2024-04-12,-0.19299,-76.92169,ARMA DE FUEGO,51,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,MANABI,BOLIVAR,2024-04-12,-0.84764,-80.20394,ARMA DE FUEGO,38,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,MANABI,TOSAGUA,2024-04-12,-0.786,-80.2354,ARMA DE FUEGO,39,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,EL EMPALME,2024-04-12,-1.05082,-79.62934,ARMA DE FUEGO,37,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,EL EMPALME,2024-04-12,-1.05082,-79.62934,ARMA DE FUEGO,25,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,COLIMES,2024-04-12,-1.44512,-80.08885,ARMA DE FUEGO,36,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,SIMON BOLIVAR,2024-04-12,-1.99187,-79.45097,ARMA DE FUEGO,33,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,LOS RIOS,URDANETA,2024-04-12,-1.56591,-79.47078,ARMA DE FUEGO,14,MUJER,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,LOS RIOS,URDANETA,2024-04-12,-1.56591,-79.47078,ARMA DE FUEGO,16,HOMBRE,MESTIZO/A,VIOLENCIA COMUNITARIA,URBANO
ASESINATO,SANTA ELENA,SALINAS,2024-04-12,-2.33188,-80.89008,ARMA DE FUEGO,47,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,SANTA ELENA,LA LIBERTAD,2024-04-12,-2.23012,-80.91083,ARMA DE FUEGO,27,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,SANTA ELENA,LA LIBERTAD,2024-04-12,-2.23012,-80.91083,ARMA DE FUEGO,24,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,CANAR,AZOGUES,2024-04-12,-2.73796,-78.85113,ARMA DE FUEGO,19,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-12,-2.06897,-79.92984,ARMA DE FUEGO,25,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-12,-2.2175,-79.94507,ARMA DE FUEGO,21,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-12,-2.06431,-79.89452,ARMA DE FUEGO,46,HOMBRE,MONTUBIO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-12,-2.19516,-80.10018,ARMA DE FUEGO,21,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
ASESINATO,GUAYAS,GUAYAQUIL,2024-04-12,-2.20895,-79.89571,ARMA DE FUEGO,48,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,PICHINCHA,QUITO,2024-04-12,-0.1984,-78.47174,ARMA DE FUEGO,35,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,ESMERALDAS,ESMERALDAS,2024-04-11,0.74726,-79.74373,ARMA BLANCA,32,MUJER,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,MANTA,2024-04-11,-0.9594,-80.68175,ARMA DE FUEGO,24,HOMBRE,MESTIZO/A,TRANSNACIONAL,URBANO
ASESINATO,MANABI,MANTA,2024-04-11,-0.9594,-80.68175,ARMA DE FUEGO,23,HOMBRE,MESTIZO/A,TRANSNACIONAL,URBANO
ASESINATO,MANABI,MONTECRISTI,2024-04-11,-0.97965,-80.68278,ARMA DE FUEGO,30,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,MANABI,PORTOVIEJO,2024-04-11,-1.07733,-80.44691,ARMA DE FUEGO,23,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,URBANO
ASESINATO,GUAYAS,BALAO,2024-04-11,-2.91067,-79.81714,ARMA DE FUEGO,19,HOMBRE,MESTIZO/A,DELINCUENCIA COMÚN,RURAL
